情景编号,气候因子,农资通胀因子,市场景气因子,作物组因子加权均值,是否优化代表情景,气候因子标准分数,农资通胀因子标准分数,市场景气因子标准分数,作物组因子加权均值标准分数
175,0.3940160147193758,0.7908532310656574,-0.19224186712052319,0.3532477791489295,否,0.8431562912420537,1.1712503395319527,-0.37702008245200563,1.730772791668901
176,-0.06342691605695072,-0.09367911500621943,0.22172859460729047,0.03920133791924397,否,-0.13164186345798135,-0.1397816462585725,0.43196730544090556,0.19384265967293807
177,-0.09528134452538671,0.9675829725996337,0.07591487147216218,0.4236290504625411,否,-0.19952276400519917,1.4331947952892636,0.1470159045470237,2.075215786107928
178,0.19740111738553834,1.0201435899208213,-0.49915223370422324,-0.057509374575264456,否,0.42417541687965915,1.5110988434645387,-0.9767890001267461,-0.27945551730241797
179,-0.6775342967843638,0.47878834400354203,0.5462202926132833,0.027573330629022726,是,-1.4402876009816057,0.7087154753210112,1.0660939290341709,0.1369356789428522
180,0.14635621314450903,-0.39062871403725447,-0.6077542147514646,0.24877400961819726,否,0.31540014653817583,-0.5799130040616515,-1.1890206472851121,1.219482538653271
181,0.3751274184843932,0.18466189035993136,0.7465347472322946,0.08484018676504804,否,0.8029052183410317,0.27276851384881506,1.4575514903371232,0.4171972746976124
182,0.1714061364353345,-0.3980463044928724,0.3460407964489895,0.11642347757769798,是,0.3687808359234796,-0.5909071733399104,0.6749001056010663,0.5717645773152883
183,0.5305705540245537,-1.0114579791594627,-0.4213814863813294,-0.16639542168012975,否,1.1341502141445117,-1.500090799599161,-0.8248082199796963,-0.812339271992074
184,0.7877698517789306,0.34522190751080334,-0.736966523893653,-0.14834656811072652,否,1.6822347597196698,0.5107466036933251,-1.441529311841183,-0.7240089384586637
185,-0.2601008884211777,-0.06347559826228522,-0.1489665272420863,-0.16145197660883442,否,-0.5507486250660586,-0.09501474009566352,-0.29245075346579114,-0.7881462588307374
186,-0.2204217551361253,-0.16793131253606502,0.6344567447369664,0.009107113054400841,否,-0.46619349631869034,-0.24983641860146363,1.238526949067881,0.04656278344593288
187,-0.7715401583065175,-0.013794511281286679,-0.3768607528445513,0.03803809734810272,否,-1.6406114756718664,-0.021378660634938408,-0.7378051237185058,0.18814980903101783
188,0.7337957225841266,-1.0844139130917076,-0.0032018920544591356,0.13554791493893395,否,1.567217392522968,-1.60822428206948,-0.0075952809873335025,0.6653587728835028
189,-0.14789665562029666,-0.3722143864232916,0.3343255227605456,-0.11695121104556987,否,-0.3116445276473728,-0.552619742706154,0.6520059391426481,-0.5703613757310829
190,0.7480131034632577,-1.5435197157167055,0.551954804647829,-0.16703985941341024,否,1.5975142355021004,-2.2886995578198746,1.077300399883093,-0.8154931232715081
191,-0.40103819482197306,0.6846004278895829,-0.4807761482206937,0.23837636558839356,否,-0.8510821026754556,1.0137650602627881,-0.9408781737045656,1.168596904195514
192,0.1293814738330903,0.17285723443652645,-0.26831294955643503,0.1377031762882754,否,0.2792274494780129,0.25527194454237406,-0.5256793515630411,0.6759065316708932
193,-0.03202157803155771,0.8471405126458806,-0.47504006283641725,0.4068910518713625,是,-0.06471796214655623,1.2546779573828821,-0.9296686281916116,1.9933007219430272
194,-0.01942234166308023,-0.17424398753167208,0.06784238577378944,0.331470982691431,否,-0.03786934008614287,-0.25919290948830837,0.13124052991842694,1.6241980617569205
195,0.09517574020917825,0.4155402800590661,-0.17228857413453863,-0.08594597863244736,否,0.20633598308205656,0.6149707578567226,-0.33802705308169523,-0.4186230667132336
196,-0.1007556660927718,-1.2593487707389617,-0.24121226147770455,-0.22136228156662446,否,-0.21118839091316177,-1.8675084052830202,-0.4727187737300075,-1.0813447824190088
197,0.15937132033340531,-0.5520389390071696,0.5738840713195038,0.20177758307839735,否,0.34313497774308255,-0.8191512509261789,1.1201549071565846,0.9894839952457184
198,-0.16972670349286756,-0.7438566914269992,-1.1985276935035194,0.10569124843796296,否,-0.3581637521265476,-1.1034587835807388,-2.3435191866670637,0.5192414973410112
199,0.07807307161046229,-0.6221831433796196,-0.7322614002494149,0.2353892556191692,否,0.16989067227097657,-0.9231172573232325,-1.4323344874791297,1.1539781130978983
200,-0.4127449616346474,-0.7917032465751469,0.1798539450466264,0.11602546476498389,否,-0.8760288969501681,-1.1743757652916762,0.35013522682925274,0.5698167192775232
